0,0,2,2,1,1,3,1,1,1,1,2,3,0,1
1,3,0,1,3,5,3,1,1,3,1,2,1,0,0
1,2,1,2,11,8,1,1,0,0,1,2,2,0,1
0,1,2,1,4,8,2,0,0,0,1,2,3,0,0
1,1,2,2,8,4,2,1,1,2,1,2,3,0,1
1,2,1,2,9,8,0,1,1,1,0,2,3,0,1
1,1,0,2,11,4,2,1,1,2,1,2,3,0,1
1,3,2,1,1,1,3,0,1,2,0,2,1,0,0
1,3,0,1,13,4,3,0,0,0,0,2,1,0,0
1,1,0,1,9,4,2,1,1,3,1,2,1,0,0
1,1,0,1,4,4,3,0,0,0,0,1,1,0,0
0,1,2,2,8,4,3,0,0,0,0,2,3,0,0
0,0,3,2,11,4,0,1,0,0,1,2,3,1,1
1,3,1,1,6,4,1,1,0,0,0,2,3,0,0
0,1,2,2,13,8,2,1,1,3,0,2,2,0,1
1,1,2,2,8,4,3,1,0,0,0,2,1,0,0
1,1,0,2,8,4,3,0,0,0,0,3,1,0,0
0,1,2,1,1,1,2,0,1,2,1,2,1,0,0
1,2,1,2,11,4,1,1,0,0,0,1,3,0,1
1,3,0,1,8,4,3,1,1,3,1,2,1,1,1
1,0,1,2,7,4,0,1,1,3,1,2,2,0,1
1,0,2,2,1,1,1,1,1,3,0,2,3,1,1
1,0,2,2,3,5,3,1,1,1,0,2,3,0,1
1,2,0,2,7,4,3,1,0,0,0,1,2,0,0
1,3,0,1,6,4,2,1,1,2,1,2,2,0,1
1,3,1,2,13,4,2,1,1,3,0,2,2,0,1
1,0,0,1,1,1,2,0,0,0,0,2,1,0,0
0,1,2,1,6,4,1,1,0,0,0,2,1,0,0
1,3,0,1,8,4,3,0,0,0,0,2,1,0,0
0,3,0,2,13,4,3,0,0,0,0,2,2,0,1
1,1,0,2,8,5,3,1,0,0,0,2,2,0,1
0,3,0,2,8,4,2,1,1,3,1,2,2,0,1
0,1,0,3,13,1,1,0,0,0,1,1,2,0,1
1,1,1,2,8,4,2,1,1,2,0,2,1,0,1
1,1,3,3,1,7,3,0,0,0,1,3,2,3,1
1,1,1,1,7,4,3,0,0,0,0,2,1,0,0
1,2,0,2,7,5,2,1,1,1,1,2,2,0,1
1,0,2,2,10,8,1,1,1,2,0,2,3,0,1
1,1,1,1,9,4,2,1,1,2,1,2,1,0,1
1,1,2,2,11,4,3,1,0,0,1,2,3,0,1
0,1,2,2,4,8,3,0,0,0,0,2,2,0,0
1,1,2,2,9,8,3,0,1,2,0,2,1,0,0
1,3,0,1,9,4,2,0,0,0,0,1,1,0,0
1,3,1,2,9,4,2,1,1,2,1,2,2,0,0
1,1,0,1,12,7,3,0,0,0,1,2,1,0,0
1,1,2,2,8,8,3,0,0,0,0,2,2,0,0
1,3,0,2,9,4,3,0,0,0,1,2,2,0,0
0,2,2,2,11,4,1,1,1,3,1,2,3,0,1
1,1,2,2,3,4,3,0,0,0,0,2,3,0,0
0,3,1,2,2,4,2,1,0,0,1,2,2,0,0
0,1,1,2,4,4,2,1,1,2,0,2,1,0,1
0,1,0,2,3,5,3,1,1,2,0,1,3,0,1
1,3,1,2,13,4,2,1,1,2,1,2,1,0,1
0,3,0,2,1,1,3,0,0,0,0,2,2,0,0
1,2,0,2,9,4,1,1,1,3,1,2,2,1,1
0,1,2,2,9,4,3,0,1,2,0,2,1,0,0
0,3,0,2,11,4,3,1,1,2,1,2,1,0,0
0,1,1,2,6,4,2,1,1,2,0,2,3,0,1
1,1,2,2,14,4,3,1,1,3,0,2,1,0,1
1,1,0,2,8,4,3,0,0,0,0,2,2,0,0
1,3,2,1,9,8,1,1,0,0,1,2,1,0,1
0,2,0,2,11,4,3,0,0,0,1,2,1,0,0
0,1,0,1,1,1,3,0,0,0,0,2,1,0,0
0,1,0,2,8,4,2,0,1,2,1,2,3,0,0
1,3,0,1,9,4,1,0,0,0,1,2,2,0,0
0,1,0,2,11,4,3,0,0,0,0,1,1,0,0
1,3,0,2,7,4,3,0,0,0,0,1,3,0,0
1,3,0,2,9,8,3,1,1,2,0,2,1,0,1
1,3,0,2,6,4,1,1,0,0,1,2,2,0,0
0,1,0,2,11,4,2,1,1,3,0,2,1,0,1
1,3,0,2,3,5,3,0,0,0,0,2,1,0,0
1,1,0,2,8,8,2,0,0,0,1,2,1,0,1
0,3,2,2,11,8,0,1,1,3,0,2,3,1,1
1,3,1,2,13,8,1,1,1,2,0,2,2,0,1
0,1,0,2,3,4,3,0,0,0,0,2,1,0,0
1,3,2,2,3,5,3,0,0,0,1,2,1,0,0
1,2,0,2,7,4,2,1,1,2,1,2,3,0,1
1,3,0,1,8,4,3,0,0,0,0,2,1,0,0
1,2,1,2,11,8,0,1,1,3,1,2,2,0,0
1,1,0,1,8,4,3,0,0,0,0,2,1,0,0
1,2,0,2,1,1,3,0,0,0,0,2,1,0,0
1,1,0,2,7,4,3,0,0,0,0,1,3,0,0
0,3,0,1,3,8,3,0,0,0,1,2,1,0,0
1,2,2,1,2,4,2,1,0,0,0,1,3,0,0
1,0,0,2,9,4,2,1,1,3,1,2,3,0,1
1,1,0,2,7,4,3,1,1,2,0,2,1,2,1
0,2,0,2,6,4,3,0,0,0,0,2,1,0,0
1,2,3,2,1,1,3,1,1,2,0,2,3,0,0
0,3,0,1,1,1,3,1,0,0,0,2,2,0,0
1,1,1,1,3,4,3,0,0,0,1,2,2,0,0
0,1,0,1,8,4,3,0,0,0,0,2,1,0,0
1,1,0,2,8,8,2,1,0,0,0,2,2,0,1
1,0,2,2,1,1,2,0,1,2,0,2,3,0,0
1,2,0,2,8,5,0,1,1,1,0,2,3,2,1
0,3,0,1,8,4,2,0,0,0,1,2,3,0,0
1,2,0,2,11,8,1,1,1,1,0,2,3,0,1
1,1,0,1,6,4,3,1,0,0,0,2,1,0,0
1,3,0,2,13,5,3,0,0,0,0,2,2,0,0
1,0,3,2,2,5,0,1,1,1,1,2,3,0,1
0,2,1,2,11,4,1,1,1,2,1,2,3,0,1
0,2,0,2,8,4,2,1,0,0,0,2,3,0,1
1,3,0,2,9,5,3,1,0,0,1,2,1,0,0
0,2,1,2,4,8,3,0,0,0,1,1,1,0,0
1,3,0,1,7,4,3,0,0,0,1,1,3,0,0
1,3,0,2,11,8,3,0,0,0,1,2,1,0,0
1,1,1,2,7,4,3,0,1,2,0,2,1,0,0
0,2,0,2,3,5,2,1,0,0,1,2,3,0,1
0,1,0,2,9,4,3,0,0,0,1,2,1,0,0
1,3,0,2,14,4,3,1,1,3,1,2,2,1,1
0,1,2,2,14,8,3,1,1,1,0,2,3,1,1
0,3,0,1,13,4,2,0,0,0,1,2,1,0,0
0,0,1,2,6,8,2,0,0,0,0,2,3,0,0
0,1,0,2,11,4,3,1,1,2,0,2,1,0,0
1,2,0,2,3,5,3,0,0,0,0,1,2,0,0
1,1,0,1,13,8,3,0,0,0,0,2,1,0,0
1,0,2,2,4,8,1,1,0,0,1,2,3,0,1
0,3,0,1,14,8,2,1,1,2,0,2,3,0,1
1,3,1,2,7,4,2,1,0,0,1,2,2,0,1
1,1,0,1,8,8,3,0,0,0,0,2,2,0,0
1,3,2,2,8,4,1,1,1,1,1,2,3,0,1
1,2,3,2,11,8,3,1,1,2,0,2,0,0,0
0,2,1,2,4,4,3,1,0,0,1,2,3,0,1
1,2,0,2,9,4,3,1,0,0,1,2,2,1,1
1,3,0,1,14,8,3,0,0,0,0,2,1,0,0
1,2,0,2,13,4,3,0,0,0,1,2,3,0,0
1,3,3,2,8,4,1,1,1,1,0,2,3,1,1
1,3,0,2,1,1,3,0,0,0,0,2,3,0,0
1,1,0,2,8,4,2,1,1,1,1,2,1,1,1
1,2,1,2,9,4,1,0,0,0,0,2,2,0,0
1,1,1,1,3,5,3,0,0,0,1,2,1,0,0
1,1,2,1,8,4,2,1,0,0,0,1,3,0,1
1,3,0,2,9,4,3,1,0,0,1,2,1,0,1
1,1,0,2,7,4,3,0,1,2,0,2,1,0,0
1,2,1,2,7,8,2,1,1,1,1,2,3,0,1
0,1,2,2,3,4,3,0,0,0,0,2,1,0,0
1,3,0,2,11,8,1,1,0,0,1,2,1,0,1
1,1,2,2,14,4,3,1,1,3,0,2,3,0,1
0,3,2,2,11,8,1,1,1,2,0,2,3,1,1
0,2,0,2,13,8,3,1,1,1,1,2,2,0,1
0,0,0,1,1,1,3,0,0,0,0,2,3,0,0
1,2,0,1,3,8,1,0,0,0,1,1,1,0,0
1,2,0,2,8,4,2,1,1,3,0,2,1,1,1
0,3,0,2,9,4,3,0,0,0,1,2,1,0,0
1,1,2,2,9,4,2,1,0,0,0,2,1,0,1
1,2,1,2,8,5,1,1,1,1,0,2,1,0,1
1,3,0,1,2,4,3,0,0,0,0,2,1,0,0
1,1,0,2,3,5,3,1,0,0,1,2,3,0,1
1,2,0,1,7,4,3,0,0,0,0,1,2,0,0
1,2,0,2,8,8,3,1,1,3,0,2,1,0,1
1,1,1,2,6,4,2,1,1,2,0,2,3,1,1
0,1,0,2,8,4,3,0,0,0,0,2,3,0,0
0,3,0,2,7,4,2,0,1,2,1,2,2,0,0
1,1,0,1,13,4,3,0,0,0,0,2,1,0,0
1,3,1,2,14,4,1,1,1,2,0,2,2,0,1
1,3,0,2,3,5,3,0,0,0,1,2,2,1,0
0,1,2,2,11,4,3,1,1,2,0,2,3,0,1
0,1,1,2,11,4,2,1,1,3,0,2,1,0,1
1,1,0,2,8,4,3,0,0,0,1,2,1,0,0
1,3,1,2,9,4,0,1,0,0,1,2,3,0,1
1,1,0,1,6,4,2,1,0,0,0,2,1,0,0
0,3,0,2,11,4,2,1,0,0,1,2,2,0,0
1,1,0,1,8,4,3,0,0,0,0,2,1,0,0
0,1,0,1,1,1,3,1,1,2,0,2,1,0,0
1,1,0,2,7,4,3,0,0,0,1,2,1,0,0
1,3,0,1,10,8,3,1,0,0,1,2,2,0,1
1,2,1,2,3,5,3,0,0,0,0,2,1,0,0
0,3,1,2,9,4,3,1,0,0,0,1,2,0,1
1,1,0,2,9,4,3,0,1,2,0,2,2,0,0
1,1,2,2,1,1,3,0,0,0,0,2,3,0,0
1,1,0,1,4,4,2,1,1,2,0,2,1,0,0
1,1,0,2,8,4,3,0,0,0,0,2,1,0,0
1,1,1,2,3,8,3,0,0,0,1,2,1,0,0
1,3,0,2,2,4,3,0,0,0,1,2,3,0,0
1,2,1,2,6,4,2,1,0,0,0,1,1,0,1
1,1,0,2,1,1,1,0,0,0,0,2,1,0,0
0,2,0,1,11,8,3,1,1,1,1,2,2,0,1
1,3,3,2,14,8,2,1,1,2,1,2,2,0,1
1,1,2,2,8,4,2,0,0,0,0,1,3,0,0
1,1,1,2,11,4,3,1,1,2,0,2,3,0,0
1,3,0,2,2,8,3,0,0,0,1,1,1,0,0
0,1,0,2,8,4,3,1,1,3,1,2,1,0,0
1,1,0,2,13,4,3,0,0,0,0,2,1,0,0
1,3,0,1,8,4,2,1,0,0,1,2,3,0,0
1,3,2,2,11,8,1,1,1,3,0,2,2,0,1
1,1,0,2,11,4,2,1,0,0,1,2,2,0,1
1,1,0,1,4,4,3,0,1,2,1,2,2,0,0
1,1,2,2,10,2,3,0,0,0,1,2,1,0,0
1,0,1,2,8,8,2,1,1,1,1,2,3,0,1
1,3,0,2,2,4,3,1,0,0,1,1,0,0,0
0,1,2,2,2,4,3,0,0,0,1,2,1,0,0
1,3,0,1,14,4,2,1,1,2,1,2,2,0,1
1,2,0,2,8,4,2,0,0,0,0,2,3,0,0
0,1,0,1,5,1,3,0,0,0,0,2,3,0,0
1,1,0,2,8,4,3,0,0,0,0,2,1,0,1
1,3,0,1,13,4,1,1,1,2,0,2,1,0,1
0,1,0,2,3,4,3,0,0,0,1,1,1,0,0
1,2,0,1,6,4,3,1,1,2,0,2,1,0,1
0,1,2,2,6,4,2,1,0,0,0,2,1,0,1
1,1,0,2,2,4,3,0,0,0,0,2,1,0,0
1,3,1,1,3,4,3,0,0,0,1,2,2,0,0
1,3,1,1,8,5,2,0,0,0,0,2,1,0,0
0,1,0,2,1,1,3,1,0,0,0,2,3,0,0
0,3,0,2,8,4,3,0,0,0,1,2,2,0,0
1,1,1,2,8,4,3,0,0,0,0,1,3,0,0
0,2,1,2,11,4,3,1,0,0,1,2,1,0,1
1,1,0,1,8,8,2,1,0,0,0,2,3,0,1
0,1,2,2,1,1,3,0,0,0,0,2,3,0,0
1,1,2,2,11,8,2,1,0,0,1,2,1,0,1
0,1,0,2,8,8,3,1,0,0,1,2,2,0,1
1,1,2,1,4,8,3,0,0,0,1,2,3,0,0
0,1,1,2,6,4,3,0,0,0,0,2,1,0,0
1,1,0,2,7,4,3,1,0,0,1,1,2,0,0
1,1,0,1,8,4,2,0,0,0,1,2,1,0,0
1,2,0,1,4,4,3,1,1,1,0,2,2,0,1
1,1,0,2,8,4,3,0,0,0,1,1,3,0,0
1,3,3,1,8,4,2,1,0,0,0,2,3,0,0
0,1,2,2,13,4,3,1,0,0,0,2,3,0,1
0,2,0,2,3,7,3,0,0,0,0,2,3,0,0
1,2,0,1,13,8,2,1,1,3,0,2,1,0,1
1,3,2,2,14,4,1,1,0,0,0,2,3,0,1
1,1,0,2,8,4,3,0,0,0,0,2,3,0,0
0,1,2,2,6,4,3,1,0,0,0,2,1,0,1
0,3,2,2,14,8,2,1,1,2,0,2,1,0,1
1,2,0,2,10,4,3,0,1,2,0,1,2,0,1
1,1,0,1,2,4,3,1,1,3,1,2,1,0,1
0,0,2,2,10,9,3,1,1,1,0,2,3,1,1
1,2,0,1,2,4,2,0,0,0,1,2,2,0,1
1,3,0,2,7,4,2,1,1,3,0,2,1,0,1
0,2,0,2,1,1,3,0,0,0,0,2,3,0,1
1,1,1,2,13,4,3,1,1,3,0,2,3,1,1
1,3,0,1,9,4,3,0,0,0,1,2,2,0,1
0,1,2,2,11,4,1,1,1,3,1,2,1,0,1
1,2,0,2,3,5,2,0,0,0,0,2,1,0,1
1,3,0,2,9,4,2,1,1,1,1,2,2,0,1
1,1,2,2,11,4,2,1,1,3,1,2,1,0,1
1,2,0,1,14,8,1,1,0,0,1,2,1,0,1
1,0,0,1,1,1,2,0,0,0,0,2,1,0,1
1,0,2,2,7,4,3,1,1,2,1,2,1,0,1
1,3,0,1,6,4,2,0,0,0,1,2,2,0,1
1,2,3,2,10,9,0,1,1,1,0,2,3,0,1
0,1,0,2,11,8,2,1,1,3,1,2,1,0,1
0,3,1,2,13,8,3,1,1,3,1,2,1,0,1
1,1,0,2,8,4,3,1,1,3,1,2,1,1,1
1,3,0,2,8,4,2,0,1,2,1,2,1,0,1
0,1,2,1,11,8,3,0,0,0,0,2,2,0,1
0,1,2,2,11,4,1,1,1,3,1,2,1,0,1
0,1,0,2,11,4,3,0,1,2,1,2,1,0,1
1,1,0,2,8,4,3,0,0,0,0,3,1,0,1
1,2,2,2,14,4,2,1,1,3,0,2,2,0,1
0,1,0,2,11,4,3,0,0,0,1,2,2,0,1
0,3,0,2,4,4,3,1,1,2,0,2,2,0,1
1,1,0,2,9,4,3,0,1,2,0,2,3,0,1
1,2,2,2,14,8,1,1,1,3,0,2,3,0,1
1,1,1,2,11,4,3,1,1,2,0,2,1,0,1
0,3,0,2,6,4,3,0,0,0,0,2,1,0,1
1,1,2,2,4,4,2,0,0,0,1,2,1,0,1
0,1,0,2,11,8,2,1,1,1,0,2,3,0,1
0,2,1,2,8,4,3,0,0,0,0,2,1,0,1
1,3,2,2,2,8,3,0,0,0,0,2,1,0,1
1,3,0,2,9,4,2,1,1,1,1,2,2,0,1
0,1,0,2,8,8,2,1,1,2,0,2,1,0,1
0,3,0,2,9,4,3,0,0,0,1,2,2,0,1
0,3,0,2,9,4,3,0,0,0,1,2,2,0,0
0,0,2,2,11,4,2,1,1,1,0,2,3,0,0
1,2,0,2,4,4,3,1,0,0,0,2,1,0,0
0,1,2,2,6,4,2,1,1,1,1,2,1,0,0
0,0,2,2,11,4,2,1,1,1,0,2,3,0,0
1,2,1,2,11,8,0,1,0,0,1,2,3,0,0
1,3,0,2,4,4,2,0,0,0,1,2,1,0,0
1,0,0,1,8,8,1,1,0,0,1,2,1,0,0
1,1,0,1,8,4,2,0,0,0,1,1,1,0,0
1,1,0,1,8,4,2,0,0,0,1,2,1,0,0
1,2,0,1,7,4,3,0,0,0,1,2,1,0,0
1,1,0,1,10,2,3,0,0,0,0,2,1,0,0
1,3,0,2,9,4,2,0,1,2,1,2,1,0,0
1,1,0,2,4,8,2,0,0,0,1,2,2,0,0
0,1,0,2,11,4,2,1,1,2,0,2,3,0,0
0,1,0,2,11,4,3,0,1,2,0,2,1,0,0
1,1,0,1,9,4,2,1,1,3,0,2,3,0,0
1,3,1,2,11,4,2,0,0,0,0,2,2,0,0
0,1,2,2,6,4,2,1,1,1,1,2,1,0,0
1,1,2,1,1,1,3,0,0,0,0,2,1,0,0
0,3,2,1,10,9,3,1,0,0,0,2,3,2,0
1,2,1,2,6,4,3,0,0,0,0,2,1,0,0
1,1,1,2,3,4,3,0,0,0,0,2,3,0,0
0,1,0,2,11,4,3,0,1,2,0,2,1,0,0
1,0,0,2,8,4,3,1,1,2,1,2,1,0,0
1,3,0,2,14,4,3,1,1,3,1,2,2,1,0
0,0,1,1,1,1,1,0,0,0,1,2,3,0,0
1,1,0,2,7,4,3,0,0,0,1,1,2,0,0
0,3,0,1,10,8,2,0,0,0,0,2,1,0,0
1,3,1,1,3,5,3,0,0,0,1,2,2,0,0
